Title,Company,Location,Link
반도체Line 현장대응 담당 Engineer 모집,(주)유에스티,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44854575#seq=0
[화해(버드뷰)] Data Scraping Engineer (Contract),(주)버드뷰,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45074334#seq=0
[Salesforce/업계 1위] SE (Solution Engineer) 신입 채용,(주)아이투맥스,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45102603#seq=0
(유)렘서멀시스템즈코리아 Service Engineer 신입 및 경력 채용,렘서멀시스템즈코리아 유한회사,경기군포시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44836128#seq=0
2023년 SGI서울보증 상반기 신입사원(4급) 채용,서울보증보험(주),서울종로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45171830#seq=0
2023년도 4직급 신입사원 모집공고,한국서부발전(주),충남태안군,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45157594#seq=0
R&D 분야 대규모 채용,현대자동차(주),경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45172417#seq=0
Manufacturing 분야 대규모 채용,현대자동차(주),서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45172478#seq=0
대규모 채용,현대자동차(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45173293#seq=0
2023년 제1차 직원 공개채용,코레일로지스(주),서울중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45178415#seq=0
2023 하나저축은행 채용형 인턴 모집,(주)하나저축은행,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45160872#seq=0
2023년 (주)엠플러스 경력/신입 인재 채용,(주)엠플러스,경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45127961#seq=0
23년 채용연계형 인턴 모집,(주)E1,서울용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45157439#seq=0
[머크코리아] 시화 생산직 신입 공개 채용 (3월),버슘머트리얼즈코리아(주),경기시흥시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45166097#seq=0
2023년 상반기 신입사원 공개채용,노아에이티에스(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45148862#seq=0
2023년 3월 kt telecop SG사원 정기채용,케이티텔레캅(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45134994#seq=0
[신입] 23년 상반기 신입사원 채용(IT Leadership Path),(주) LG CNS,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45207301#seq=0
[신입/경력] 프론트엔드 개발자 채용,(주)언더핀,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44944613#seq=0
(주)웰크론한텍 공정설계 신입 채용,(주)웰크론한텍,경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45015308#seq=0
Software Engineering Intern (채용 연계형 인턴),(주)야놀자,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44784790#seq=0
회로설계/HW개발 신입사원 채용,(주)파트론,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44995050#seq=0
채용연계형 인턴모집 (기술기획/R&BD),SK가스(주),경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45205879#seq=0
[아이엠첨단소재] R&D 신입 사원 채용(근무지 : 화성 마도공단),주식회사 아이엠,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45169210#seq=0
Data Specialist 인턴(정규직 전환 가능),메가존클라우드(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45110061#seq=0
라이브커머스 구축 프로젝트 인턴 채용 (정규직 전환 가능),메가존클라우드(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45115175#seq=0
24X7 클라우드 운영 및 관제 모니터링,메가존클라우드(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45191093#seq=0
생산직 정규직 모집합니다,(주)대현텔레메트리,경기수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45023919#seq=0
"거래처 관리 / 기술영업 (전기,기계부품) 담당 직원 채용",(주)코로보,경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45160554#seq=0
의료기기 기술부 신입사원 모집,(주)네비스메디칼,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45183024#seq=0
설계 (기계설계) 직원 채용합니다.,(주)테스트원,경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45005013#seq=0
기술팀 신입사원 채용공고,스미토모에스에이치아이크라이오제닉스코리아(주),경기수원시 권선구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45057102#seq=0
기계설비 정규직 신입 채용,(주)한스통상,경기군포시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45192398#seq=0
2023 Campus Recruiting,미디어텍코리아(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45193771#seq=0
[Seekers Inc.]  신입 개발자 공개 채용,(주)씨커스,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45162623#seq=0
보험개발원 부설 자동차기술연구소 정규직 직원 채용 공고,(사)보험개발원,경기이천시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45203621#seq=0
2023년 청년인턴(체험형) 공개채용 공고,(재)한국문학번역원,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45081887#seq=0
[제2023-4호] NRC공동채용 - 인턴 채용,육아정책연구소,서울중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45182862#seq=0
설계팀 신입사원 모집,(주)한양산업,서울노원구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45099254#seq=0
시설운영 신입[파주시 환경관리센터(소각장)],청록엔지니어링(주),경기파주시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45196481#seq=0
건축설계 신입 채용,스플렌디드건축사사무소,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45065416#seq=0
인테리어 디자이너 신입 채용공고,이상범인테리어,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45011260#seq=0
HDX㈜ 평촌지점 싸이클로트론(이공계열) 정규직 신입/경력,에이치디엑스(주),경기안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44945689#seq=0
HDX㈜ 서울대병원점 싸이클로트론(이공계열) 정규직 신입/경력,에이치디엑스(주),서울종로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44873273#seq=0
동일제강 경량소재 공무팀(기계) 채용공고,동일제강(주),경기안성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45023158#seq=0
CAD 기술지원 담당자 신입 채용,(주)직스테크놀로지,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45119364#seq=0
[STMicroelectronics Korea] EHS Admin 인턴 채용,STMicroelectronics,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45152201#seq=0
2023 동양시스템(주) 시스템사업부 신입사원 채용(SI구축및제어),동양시스템(주),경기부천시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45185179#seq=0
EMC(전자파 적합성)/RF(무선 주파수)/SAR(전자파 흡수율) 시험원,유엘코리아 주식회사,경기수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45101622#seq=0
백엔드 개발자 - 신입 (연봉 3000),엘스(else),서울영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45046999#seq=0
농기계 자율주행 미래모빌리티 팀 연구원 채용,(주)아그모,경기수원시 권선구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45201924#seq=0
전자제품 조립/시험(생산직) 채용,코츠테크놀로지㈜,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45201441#seq=0
[코스닥상장사]설계 신입사원 모집,㈜디에이테크놀로지,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45136511#seq=0
SW개발(iOS/Android) 신입 채용,라온시큐어(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45152105#seq=0
한일네트웍스 ERP 개발자 채용(신입),한일네트웍스(주),서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45209119#seq=0
기술연구소 신입 사원 모집,한국뉴매틱(주),서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45016422#seq=0
[eurofins KCTL 외국계 시험 인증 기관] RF무선시험원 신입,(주)유로핀즈케이씨티엘,경기수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44812064#seq=0
[매그넷] 영업 신입 채용,(주)매그넷,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45098955#seq=0
푸른저축은행 IT(전산) 업무 신입 모집,(주)푸른상호저축은행,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45088458#seq=0
기술 영업 신입사원 채용,(주)케이씨인더스트리얼,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45126568#seq=0
독일외국계 철도차량사업부 OE Sales & PM [정규직/신입],한국크노르브레이크(주),서울중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44979598#seq=0
Embedded SW 개발직 채용(정규직),(주)아이오티즈,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45022775#seq=0
Digital Transformation구현을 함께 할 자바(JAVA) 개발자 모집,(주)이즈파크,서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45075063#seq=0
국내/해외 영업 담당 신입사원 모집,(주)민트로봇,경기부천시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45167175#seq=0
검사장비 관련 영업부/ 기술부 신입 모집,(주)유플러스엔지니어링,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45144373#seq=0
(주)한국로봇 생산기술팀 모집,(주)한국로봇,경기안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45196686#seq=0
(주)비갠 신재생에너지 풍력사업부 기술지원 신입사원 채용,(주)비갠,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45200045#seq=0
구조설계/특화해석 - 신입,(주)아이디엠,경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45080815#seq=0
전산 담당자 채용,(주)파세코,경기안산시 단원구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45117530#seq=0
사업기획(정부사업/입찰/R&D) 기획자 상반기 신입채용,(주)엘비에스테크,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45056275#seq=0
덴소로봇 자동시운전 채용(신입사원),(주)대영임펙스,경기안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45197047#seq=0
(주)아이씨디 정보시스템팀 신입 채용,(주)아이씨디,경기안성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45034095#seq=0
반도체장비 기술지원 신입직원 모집,엠에스테크,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45117196#seq=0
소프트웨어 기술지원 신입 및 경력 모집,(주)처음소프트,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45045647#seq=0
[NIT Service] 네이버 파이낸셜 플랫폼 운영,엔아이티서비스 주식회사,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45034956#seq=0
[AHTID] IT 경영지원팀 세무 회계 담당자 모집,주식회사 아티드,서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45189265#seq=0
스타트기업 백엔드개발(병역특례) 구함(굿커리어),굿커리어,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45205869#seq=0
[STMicroelectronics Korea] 기술마케팅/기술영업 인턴 채용,STMicroelectronics,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45151581#seq=0
23년도 백엔드 개발자 신입 채용,(주)스페이드컴퍼니,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45132479#seq=0
마케팅 부문 신입사원 모집,(주)트레이블,서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45003675#seq=0
도로설계 담당자 신입 채용,(주)바우컨설탄트,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45074111#seq=0
삼성엔지니어링 화상회의 시스템 담당 신입사원 채용,디알씨티에스(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45062039#seq=0
인테리어 설계/디자인 신입 정규직 채용,주식회사 한스디자인,경기용인시 수지구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45014632#seq=0
분당 할렐루야교회 음향기술직 모집 공고(정규직),할렐루야교회,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45141588#seq=0
"mbc,jtbc,케이블 예능프로그램 방송동시녹음 채용",(주)씨비사운드,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45081805#seq=0
TV 및 미디어 콘텐츠 예능 동시녹음 신입사원 모집,퓨어사운드,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45164655#seq=0
삼성전자 반도체 PC유지보수 정비실/유휴 관리 직원 채용,디알씨티에스(주),경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45093387#seq=0
(주)바이오넷 연구본부 QA TEST 공개 채용,(주)바이오넷,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45099332#seq=0
[리더스손해사정] 정보보안 담당자 채용,리더스손해사정(주),서울용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45143300#seq=0
HMI/PLC 프로그래밍 신입 모집 공고(근무지-서울),씨아이토피아(주),서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44804003#seq=0
[글로벌인증기관] 무선전자파흡수율(SAR) 테스트,(주)비브이씨피에스에이디티코리아,경기수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45119340#seq=0
[YAMAZAKI MAZAK KOREA] 공작기계 각 부문별 직원 채용,한국야마자키마작(주),경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45166694#seq=0
연구소 신입연구원 채용,성우인스트루먼츠(주),경기안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44995823#seq=0
솔루션사업본부 기술지원 신입사원 채용,(주)모건시스,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44829544#seq=0
DB 기술지원 모집 [신입],(주)에스티아이네트웍스,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45030212#seq=0
SW QA 테스터 모집 (신입),어니소프트(주),서울용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45054175#seq=0
[신입] 클라우드본부 外  정규직 채용 공고,주식회사 테크데이타씨에스,경기하남시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45208676#seq=0
생산(FA(공장자동화)&전장설계&PLC 외 2개 부문) 채용 공고,(주)로직,경기오산시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44936239#seq=0
3D CAD및 플랜트 설계 신입사원 모집,퀀텀이엔씨,서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45148415#seq=0
해외수출입무역 신입 모집 (격주 4일제 시행 중),(주)피케이씨,경기고양시 일산동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44831140#seq=0
[아산] 보안 운영 담당자 (신입) 채용,굿어스(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45198027#seq=0
시스템 유지보수 담당자 (신입) 채용,에스넷시스템(주),서울송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45183936#seq=0
장비 제작 및 현장 공사&안전 관리자 신입사원 채용 (정규직),(주)에이치에스테크놀로지,경기파주시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44986191#seq=0
제조 기술 & 생산 기술  인원 모집,(주)크래비스,경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44938724#seq=0
진앤현보안그룹 금융권 보안운영 신입 채용(SC증권),(주)진앤현시큐리티,서울종로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45116524#seq=0
[정규직] 정보통신분야 설계 신입사원 모집,(주)효원엔지니어링,서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45150064#seq=0
자동제어 제어반 PLC 신입 모집,(주)씨엔에프텍,경기김포시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45151147#seq=0
자동제어 제어반 설계 신입 모집,(주)씨엔에프텍,경기김포시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45151115#seq=0
기계설계 신입사원 모집,(주)미래티이씨,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45208678#seq=0
미들웨어 엔지니정규직 채용(신입기준 연봉 3200이상),(주)싸이웰시스템,서울강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45134487#seq=0
[IYUNO] Technical Support 채용,(주)아이유노글로벌,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45166854#seq=0
ERP 선도기업에서 패기넘치는 개발자를 찾습니다.,㈜시스웨어,서울강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44931974#seq=0
한시큐리티 모의해킹 인턴사원 채용,한시큐리티(주),경기과천시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45185186#seq=0
시스템 운영 인재모집 (신입),주식회사 솔박스,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44989699#seq=0
(주)리드켐 기술영업팀 신입채용,(주)리드켐,경기시흥시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45166856#seq=0
[아이티센그룹] 시큐센 기술지원업무 신입사원 채용,(주)시큐센,서울영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45073212#seq=0
CFD(전산유체역학) 해석 및 개발 부문 신입 채용,(주)넥스트폼,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45196192#seq=0
"백업 솔루션 및 스토리지, 서버 컨설팅 기술 지원",(주)씨앤이정보,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45045216#seq=0
수처리 시스템  설비 공정 설계 및 시공 [한국순수기술(주)],한국순수기술(주),경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45143432#seq=0
한영시스텍(주) 통합운영 상황실 교대근무자 모집(잠실),한영시스텍(주),서울송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45190013#seq=0
(주)한국로봇 기술지원팀 모집,(주)한국로봇,경기안양시 동안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45196753#seq=0
보안 SW 개발자 신입 채용,쿤텍(주),경기성남시 수정구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44864137#seq=0
네트웍 장비 운영 신입사원 모집,(주)티에스엔네트웍스,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45198220#seq=0
"[서울] 네트워크, 시스템, 영업지원 신입 및 경력직 채용 - 분야",(주)이너엔,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44863784#seq=0
Windows/Linux 기반의 응용 프로그램 개발자,(주)올에이아이,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44949225#seq=0
"[사무직]내근직, 전산프로그램관리 정규직원  채용합니다.",에이치앤에스,경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44807132#seq=0
"[내근직]내근직, 전산프로그램관리 정규직원  채용합니다",에이치앤에스,경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44807194#seq=0
[내근직] pos원격프로그램관리 및 전산업무 (신입직원채용),에이치앤에스,경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44807226#seq=0
"[사무직]VAN 업무 ,사무직 , 전산관리 정규직원 채용합니다",에이치앤에스,경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44807260#seq=0
[정규직] pos원격프로그램관리 및 전산업무 (신입직원채용),에이치앤에스,경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44807104#seq=0
전문연구요원(로봇) 모집,(주)에이로봇,경기안산시 상록구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44821936#seq=0
국내 외 안전 인증 시험 및 검사원 담당 신입 [전기·전자/기계],에스지유코리아(주),서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45052207#seq=0
"[기술지원부] 과학기기 기술지원, 전기&기계전자 계열 우대",국제티에스과학,경기성남시 중원구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45073896#seq=0
[스킨렉스코리아] 신입 영업사원 모집,스킨렉스코리아,경기성남시 중원구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45168853#seq=0
SK브로드밴드 서버 운영자를 모십니다. (서울 동작센터) (신입),(주)로이츠,서울동작구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45091078#seq=0
"[NIT Service] 네이버웍스, 워크플레이스 기술지원(CS)",엔아이티서비스 주식회사,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45034962#seq=0
IT솔루션 영업 신입사원 채용(가상화/백업/네트워크/보안),주식회사 아티드,서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44835675#seq=0
"영상장비설치 신입 채용공고 연봉3400(상여 포함,초보가능)",주식회사 디알에스,경기김포시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45158043#seq=0
무선침입방지시스템 무선인증시스템 기술지원 인력 모집,시큐어레터(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44846038#seq=0
반도체 설비 기술 운용팀(신입사원모집),(주)린텍,경기평택시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45001933#seq=0
[웹 기반 CRM 솔루션 및 클라우드 서비스 개발]  신입 채용,(주)유비커스,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45076240#seq=0
자동차 프레스 금형 설계 및 성형해석 사원 모집,큐엔씨테크,서울송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45207191#seq=0
제조업 구매담당자 - 신입 및 경력,한(HAN)엔지니어링,경기화성시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45118416#seq=0
기술부 신입 직원 모집,(주)조양테크,서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45136237#seq=0
[GfK]  Retail Service Group 신입 정규직  채용,지에프케이리테일앤테크놀로지코리아리미티드,서울용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45110534#seq=0
엘리베이터 유지관리 신입사원,에프엠엘지엘리베이터(주),서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45048872#seq=0
Engineering Design Change Coordinator (신입~사원급),한국지이초음파(유),경기성남시 중원구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44849536#seq=0
냉동설계(신입),㈜에이씨알텍,서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45087680#seq=0
"홈쇼핑 방송기획&오프라인 영업, 영업기획 신입사원 모집",완도전복(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45029640#seq=0
온라인 생중계 연출 및 촬영 신입 채용,(주)라이브로티브이,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44915964#seq=0
2022~2023 - 온라인 생중계 연출/촬영/편집 신입 채용,스트리밍코리아(주),서울용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45050175#seq=0
토목구조설계 신입/경력 모집(정규직),현 씨앤에스,경기수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44981161#seq=0
[신입 및 경력] 영업 담당 경력직 & 생산관리 엔지니어 채용,플루오린코리아(주),울산울주군,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45106092#seq=0
[정규직/외국계/나스닥상장사] 반도체 서비스 엔지니어 채용,(주)사람인에이치에스,경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44984933#seq=0
[코스닥 상장] (주)에이프로 2차전지 제조 설비 엔지니어 채용,(주)에이프로,경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45161919#seq=0
