Title,Company,Location,Link
2022년 이수앱지스 제조팀(배양) 모집,(주)이수앱지스,경기용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43350823#seq=0
[TWC] 부문별 채용(개발/영업/사업전략/서비스기획PM),더화이트커뮤니케이션(주),서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42990723#seq=0
"정제, 탐색, 동물/미생물배양, 비임상, CMC RA, 임상, BD 채용",(주)원진바이오테크놀로지,경기수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43293423#seq=0
Back-end 개발자 채용,라이트비전(주),서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43368930#seq=0
Product Manager,주식회사 프라이데이즈랩,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43260376#seq=0
[경력] AI 백엔드 개발자 모집 / 6천 이상,(주)새론솔루션,경기의왕시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43286852#seq=0
[국내보안솔루션기업] 프론트앤드 개발 경력직 채용,휴먼인써치,서울송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43368205#seq=0
[국내보안솔루션기업] 백앤드 개발 경력직 채용,휴먼인써치,서울송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43368210#seq=0
[주 4.5일]신규오픈 와인 비스트로 주방/홀파트 채용,사유의서재,서울중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43332555#seq=0
온라인MD 채용,세컨스킨홀딩스,서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43183746#seq=0
물류 직원 채용,세컨스킨홀딩스,서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43183656#seq=0
(주 4.5일) 레스토랑 홀캡틴/홀사원/키친파트 채용,사유의서재,서울중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43198298#seq=0
